WID,Trial,TrialBase,ContainmentType,ContainmentLevel,TrialNum,GoalReachable,MotionDirection,Response,RT,TrialOrder,WasBad
A27MJOV91GA8R3:3WZ36BJEV40WU74Z6HCI1SHEQKSTBY,porous_5_a,porous_5,porous,a,5,False,None,False,0.21,14,False
A27MJOV91GA8R3:3WZ36BJEV40WU74Z6HCI1SHEQKSTBY,complex_2_b,complex_2,complex,b,2,True,Rev,False,0.258,15,False
A27MJOV91GA8R3:3WZ36BJEV40WU74Z6HCI1SHEQKSTBY,complex_5_b,complex_5,complex,b,5,False,None,False,0.56,16,False
A27MJOV91GA8R3:3WZ36BJEV40WU74Z6HCI1SHEQKSTBY,size_2_c,size_2,size,c,2,True,Fwd,True,0.049,17,False
A27MJOV91GA8R3:3WZ36BJEV40WU74Z6HCI1SHEQKSTBY,porous_2_a,porous_2,porous,a,2,False,Rev,False,0.105,18,False
A27MJOV91GA8R3:3WZ36BJEV40WU74Z6HCI1SHEQKSTBY,stopper_4_a,stopper_4,stopper,a,4,False,None,False,0.104,19,False
A27MJOV91GA8R3:3WZ36BJEV40WU74Z6HCI1SHEQKSTBY,stopper_6_a,stopper_6,stopper,a,6,True,Rev,False,0.009,20,False
A27MJOV91GA8R3:3WZ36BJEV40WU74Z6HCI1SHEQKSTBY,stopper_2_a,stopper_2,stopper,a,2,True,Rev,True,0.172,21,False
A27MJOV91GA8R3:3WZ36BJEV40WU74Z6HCI1SHEQKSTBY,complex_6_b,complex_6,complex,b,6,False,None,False,0.811,22,False
A27MJOV91GA8R3:3WZ36BJEV40WU74Z6HCI1SHEQKSTBY,size_6_c,size_6,size,c,6,True,None,True,0.143,23,False
A28FA9S6Y1M1I7:3Z4XG4ZF49BK9QFC8FT5ZTCJVB78XB,complex_5_b,complex_5,complex,b,5,True,Rev,True,1.217,0,False
A28FA9S6Y1M1I7:3Z4XG4ZF49BK9QFC8FT5ZTCJVB78XB,stopper_6_a,stopper_6,stopper,a,6,False,None,False,0.298,1,False
A28FA9S6Y1M1I7:3Z4XG4ZF49BK9QFC8FT5ZTCJVB78XB,stopper_4_a,stopper_4,stopper,a,4,True,Rev,True,0.113,2,False
A28FA9S6Y1M1I7:3Z4XG4ZF49BK9QFC8FT5ZTCJVB78XB,stopper_3_a,stopper_3,stopper,a,3,False,Fwd,False,0.596,3,False
A28FA9S6Y1M1I7:3Z4XG4ZF49BK9QFC8FT5ZTCJVB78XB,stopper_2_a,stopper_2,stopper,a,2,False,None,False,0.193,4,False
A28FA9S6Y1M1I7:3Z4XG4ZF49BK9QFC8FT5ZTCJVB78XB,complex_3_b,complex_3,complex,b,3,True,None,True,0.791,5,False
A28FA9S6Y1M1I7:3Z4XG4ZF49BK9QFC8FT5ZTCJVB78XB,complex_6_b,complex_6,complex,b,6,True,Rev,False,0.451,6,False
A28FA9S6Y1M1I7:3Z4XG4ZF49BK9QFC8FT5ZTCJVB78XB,size_3_c,size_3,size,c,3,True,None,False,0.222,7,False
A28FA9S6Y1M1I7:3Z4XG4ZF49BK9QFC8FT5ZTCJVB78XB,porous_2_a,porous_2,porous,a,2,True,Fwd,True,0.203,8,False
A28FA9S6Y1M1I7:3Z4XG4ZF49BK9QFC8FT5ZTCJVB78XB,stopper_5_a,stopper_5,stopper,a,5,True,None,True,0.23,9,False
A28FA9S6Y1M1I7:3Z4XG4ZF49BK9QFC8FT5ZTCJVB78XB,porous_6_a,porous_6,porous,a,6,False,Rev,False,0.155,10,False
A28FA9S6Y1M1I7:3Z4XG4ZF49BK9QFC8FT5ZTCJVB78XB,size_6_c,size_6,size,c,6,False,Fwd,False,0.132,11,False
A28FA9S6Y1M1I7:3Z4XG4ZF49BK9QFC8FT5ZTCJVB78XB,size_2_c,size_2,size,c,2,False,Rev,False,0.15,12,False
A28FA9S6Y1M1I7:3Z4XG4ZF49BK9QFC8FT5ZTCJVB78XB,complex_4_b,complex_4,complex,b,4,True,Fwd,True,0.433,13,False
A28FA9S6Y1M1I7:3Z4XG4ZF49BK9QFC8FT5ZTCJVB78XB,porous_5_a,porous_5,porous,a,5,True,Rev,True,0.232,14,False
A28FA9S6Y1M1I7:3Z4XG4ZF49BK9QFC8FT5ZTCJVB78XB,stopper_1_a,stopper_1,stopper,a,1,False,None,False,0.057,15,False
A28FA9S6Y1M1I7:3Z4XG4ZF49BK9QFC8FT5ZTCJVB78XB,complex_1_b,complex_1,complex,b,1,False,Fwd,False,0.698,16,False
A28FA9S6Y1M1I7:3Z4XG4ZF49BK9QFC8FT5ZTCJVB78XB,complex_2_b,complex_2,complex,b,2,False,None,False,0.283,17,False
A28FA9S6Y1M1I7:3Z4XG4ZF49BK9QFC8FT5ZTCJVB78XB,porous_3_a,porous_3,porous,a,3,False,Fwd,False,0.016,18,False
A28FA9S6Y1M1I7:3Z4XG4ZF49BK9QFC8FT5ZTCJVB78XB,porous_4_a,porous_4,porous,a,4,False,Rev,False,0.071,19,False
A28FA9S6Y1M1I7:3Z4XG4ZF49BK9QFC8FT5ZTCJVB78XB,porous_1_a,porous_1,porous,a,1,True,Fwd,False,0.103,20,False
A28FA9S6Y1M1I7:3Z4XG4ZF49BK9QFC8FT5ZTCJVB78XB,size_1_c,size_1,size,c,1,True,None,True,0.242,21,False
A28FA9S6Y1M1I7:3Z4XG4ZF49BK9QFC8FT5ZTCJVB78XB,size_4_c,size_4,size,c,4,False,Rev,False,0.137,22,False
A28FA9S6Y1M1I7:3Z4XG4ZF49BK9QFC8FT5ZTCJVB78XB,size_5_c,size_5,size,c,5,True,Fwd,False,0.082,23,False
A296HTKGCX7FY9:39U1BHVTDMBRRC0MROXCJ9J22TR3TV,stopper_6_a,stopper_6,stopper,a,6,True,None,True,1.693,0,False
A296HTKGCX7FY9:39U1BHVTDMBRRC0MROXCJ9J22TR3TV,complex_4_b,complex_4,complex,b,4,False,None,False,0.747,1,False
A296HTKGCX7FY9:39U1BHVTDMBRRC0MROXCJ9J22TR3TV,porous_6_a,porous_6,porous,a,6,True,Rev,True,0.699,2,False
A296HTKGCX7FY9:39U1BHVTDMBRRC0MROXCJ9J22TR3TV,size_1_c,size_1,size,c,1,False,Rev,False,0.443,3,False
A296HTKGCX7FY9:39U1BHVTDMBRRC0MROXCJ9J22TR3TV,porous_2_a,porous_2,porous,a,2,False,None,False,0.592,4,False
A296HTKGCX7FY9:39U1BHVTDMBRRC0MROXCJ9J22TR3TV,porous_3_a,porous_3,porous,a,3,True,Fwd,True,0.231,5,False
A296HTKGCX7FY9:39U1BHVTDMBRRC0MROXCJ9J22TR3TV,stopper_5_a,stopper_5,stopper,a,5,False,Rev,False,0.12,6,False
A296HTKGCX7FY9:39U1BHVTDMBRRC0MROXCJ9J22TR3TV,complex_2_b,complex_2,complex,b,2,True,None,True,1.115,7,False
A296HTKGCX7FY9:39U1BHVTDMBRRC0MROXCJ9J22TR3TV,complex_5_b,complex_5,complex,b,5,False,Fwd,False,0.334,8,False
A296HTKGCX7FY9:39U1BHVTDMBRRC0MROXCJ9J22TR3TV,size_4_c,size_4,size,c,4,True,Rev,True,0.217,9,False
A296HTKGCX7FY9:39U1BHVTDMBRRC0MROXCJ9J22TR3TV,complex_1_b,complex_1,complex,b,1,True,Fwd,True,0.33,10,False
A296HTKGCX7FY9:39U1BHVTDMBRRC0MROXCJ9J22TR3TV,size_5_c,size_5,size,c,5,False,None,False,0.29,11,False
A296HTKGCX7FY9:39U1BHVTDMBRRC0MROXCJ9J22TR3TV,stopper_4_a,stopper_4,stopper,a,4,False,Fwd,False,0.061,12,False
A296HTKGCX7FY9:39U1BHVTDMBRRC0MROXCJ9J22TR3TV,stopper_2_a,stopper_2,stopper,a,2,True,None,True,0.893,13,False
A296HTKGCX7FY9:39U1BHVTDMBRRC0MROXCJ9J22TR3TV,stopper_1_a,stopper_1,stopper,a,1,True,None,True,0.292,14,False
A296HTKGCX7FY9:39U1BHVTDMBRRC0MROXCJ9J22TR3TV,porous_4_a,porous_4,porous,a,4,True,Rev,True,0.906,15,False
A296HTKGCX7FY9:39U1BHVTDMBRRC0MROXCJ9J22TR3TV,stopper_3_a,stopper_3,stopper,a,3,True,Fwd,True,0.225,16,False
A296HTKGCX7FY9:39U1BHVTDMBRRC0MROXCJ9J22TR3TV,complex_3_b,complex_3,complex,b,3,False,Rev,False,0.34,17,False
A296HTKGCX7FY9:39U1BHVTDMBRRC0MROXCJ9J22TR3TV,size_2_c,size_2,size,c,2,True,Rev,True,0.189,18,False
A296HTKGCX7FY9:39U1BHVTDMBRRC0MROXCJ9J22TR3TV,porous_1_a,porous_1,porous,a,1,False,None,False,0.082,19,False
A296HTKGCX7FY9:39U1BHVTDMBRRC0MROXCJ9J22TR3TV,complex_6_b,complex_6,complex,b,6,False,Fwd,False,0.068,20,False
A296HTKGCX7FY9:39U1BHVTDMBRRC0MROXCJ9J22TR3TV,size_6_c,size_6,size,c,6,True,Fwd,True,0.256,21,False
A296HTKGCX7FY9:39U1BHVTDMBRRC0MROXCJ9J22TR3TV,size_3_c,size_3,size,c,3,False,Rev,False,0.105,22,False
A296HTKGCX7FY9:39U1BHVTDMBRRC0MROXCJ9J22TR3TV,porous_5_a,porous_5,porous,a,5,False,Fwd,True,0.103,23,False
A2AMQX0BQZXG9N:32EYX73OY1TYAR0D2JOI638KRK6UR7,complex_6_b,complex_6,complex,b,6,True,Rev,False,0.156,0,False
A2AMQX0BQZXG9N:32EYX73OY1TYAR0D2JOI638KRK6UR7,size_4_c,size_4,size,c,4,False,Rev,False,0.292,1,False
A2AMQX0BQZXG9N:32EYX73OY1TYAR0D2JOI638KRK6UR7,size_1_c,size_1,size,c,1,True,None,,-1.0,2,False
A2AMQX0BQZXG9N:32EYX73OY1TYAR0D2JOI638KRK6UR7,stopper_3_a,stopper_3,stopper,a,3,False,Fwd,False,0.268,3,False
A2AMQX0BQZXG9N:32EYX73OY1TYAR0D2JOI638KRK6UR7,complex_4_b,complex_4,complex,b,4,True,Fwd,False,0.266,4,False
A2AMQX0BQZXG9N:32EYX73OY1TYAR0D2JOI638KRK6UR7,size_6_c,size_6,size,c,6,False,Fwd,False,0.161,5,False
A2AMQX0BQZXG9N:32EYX73OY1TYAR0D2JOI638KRK6UR7,porous_4_a,porous_4,porous,a,4,False,Rev,False,2.4,6,False
A2AMQX0BQZXG9N:32EYX73OY1TYAR0D2JOI638KRK6UR7,porous_6_a,porous_6,porous,a,6,False,Rev,False,0.097,7,False
A2AMQX0BQZXG9N:32EYX73OY1TYAR0D2JOI638KRK6UR7,stopper_1_a,stopper_1,stopper,a,1,False,None,False,0.058,8,False
A2AMQX0BQZXG9N:32EYX73OY1TYAR0D2JOI638KRK6UR7,size_3_c,size_3,size,c,3,True,None,True,0.137,9,False
A2AMQX0BQZXG9N:32EYX73OY1TYAR0D2JOI638KRK6UR7,stopper_2_a,stopper_2,stopper,a,2,False,None,False,0.136,10,False
A2AMQX0BQZXG9N:32EYX73OY1TYAR0D2JOI638KRK6UR7,porous_1_a,porous_1,porous,a,1,True,Fwd,False,0.11,11,False
A2AMQX0BQZXG9N:32EYX73OY1TYAR0D2JOI638KRK6UR7,complex_2_b,complex_2,complex,b,2,False,None,False,1.158,12,False
A2AMQX0BQZXG9N:32EYX73OY1TYAR0D2JOI638KRK6UR7,stopper_6_a,stopper_6,stopper,a,6,False,None,False,0.378,13,False
A2AMQX0BQZXG9N:32EYX73OY1TYAR0D2JOI638KRK6UR7,stopper_4_a,stopper_4,stopper,a,4,True,Rev,True,0.266,14,False
A2AMQX0BQZXG9N:32EYX73OY1TYAR0D2JOI638KRK6UR7,porous_2_a,porous_2,porous,a,2,True,Fwd,True,0.108,15,False
A2AMQX0BQZXG9N:32EYX73OY1TYAR0D2JOI638KRK6UR7,size_5_c,size_5,size,c,5,True,Fwd,,-1.0,16,False
A2AMQX0BQZXG9N:32EYX73OY1TYAR0D2JOI638KRK6UR7,complex_1_b,complex_1,complex,b,1,False,Fwd,False,0.183,17,False
A2AMQX0BQZXG9N:32EYX73OY1TYAR0D2JOI638KRK6UR7,complex_5_b,complex_5,complex,b,5,True,Rev,True,0.19,18,False
A2AMQX0BQZXG9N:32EYX73OY1TYAR0D2JOI638KRK6UR7,stopper_5_a,stopper_5,stopper,a,5,True,None,True,0.214,19,False
A2AMQX0BQZXG9N:32EYX73OY1TYAR0D2JOI638KRK6UR7,size_2_c,size_2,size,c,2,False,Rev,False,0.085,20,False
A2AMQX0BQZXG9N:32EYX73OY1TYAR0D2JOI638KRK6UR7,porous_3_a,porous_3,porous,a,3,False,Fwd,False,0.158,21,False
A2AMQX0BQZXG9N:32EYX73OY1TYAR0D2JOI638KRK6UR7,complex_3_b,complex_3,complex,b,3,True,None,True,0.517,22,False
A2AMQX0BQZXG9N:32EYX73OY1TYAR0D2JOI638KRK6UR7,porous_5_a,porous_5,porous,a,5,True,Rev,True,0.341,23,False
A2BA9Y6VGW6WS1:3GLB5JMZFYFL4ZGD0D4HXZQP3BIGD5,porous_4_a,porous_4,porous,a,4,True,Fwd,False,0.414,0,False
A2BA9Y6VGW6WS1:3GLB5JMZFYFL4ZGD0D4HXZQP3BIGD5,porous_2_a,porous_2,porous,a,2,False,Rev,False,0.53,1,False
A2BA9Y6VGW6WS1:3GLB5JMZFYFL4ZGD0D4HXZQP3BIGD5,size_4_c,size_4,size,c,4,True,Fwd,True,0.468,2,False
A2BA9Y6VGW6WS1:3GLB5JMZFYFL4ZGD0D4HXZQP3BIGD5,size_3_c,size_3,size,c,3,False,Fwd,False,0.203,3,False
A2BA9Y6VGW6WS1:3GLB5JMZFYFL4ZGD0D4HXZQP3BIGD5,stopper_4_a,stopper_4,stopper,a,4,False,None,False,0.408,4,False
A2BA9Y6VGW6WS1:3GLB5JMZFYFL4ZGD0D4HXZQP3BIGD5,stopper_6_a,stopper_6,stopper,a,6,True,Rev,False,0.9,5,False
A2BA9Y6VGW6WS1:3GLB5JMZFYFL4ZGD0D4HXZQP3BIGD5,porous_1_a,porous_1,porous,a,1,False,Rev,False,0.335,6,False
A2BA9Y6VGW6WS1:3GLB5JMZFYFL4ZGD0D4HXZQP3BIGD5,size_2_c,size_2,size,c,2,True,Fwd,True,0.673,7,False
A2BA9Y6VGW6WS1:3GLB5JMZFYFL4ZGD0D4HXZQP3BIGD5,complex_4_b,complex_4,complex,b,4,False,Rev,False,0.213,8,False
A2BA9Y6VGW6WS1:3GLB5JMZFYFL4ZGD0D4HXZQP3BIGD5,porous_3_a,porous_3,porous,a,3,True,None,True,0.455,9,False
A2BA9Y6VGW6WS1:3GLB5JMZFYFL4ZGD0D4HXZQP3BIGD5,complex_6_b,complex_6,complex,b,6,False,None,False,0.666,10,False
A2BA9Y6VGW6WS1:3GLB5JMZFYFL4ZGD0D4HXZQP3BIGD5,stopper_3_a,stopper_3,stopper,a,3,True,None,True,0.516,11,False
A2BA9Y6VGW6WS1:3GLB5JMZFYFL4ZGD0D4HXZQP3BIGD5,size_5_c,size_5,size,c,5,False,Rev,False,0.187,12,False
A2BA9Y6VGW6WS1:3GLB5JMZFYFL4ZGD0D4HXZQP3BIGD5,size_6_c,size_6,size,c,6,True,None,True,0.243,13,False
A2BA9Y6VGW6WS1:3GLB5JMZFYFL4ZGD0D4HXZQP3BIGD5,complex_1_b,complex_1,complex,b,1,True,None,True,1.085,14,False
A2BA9Y6VGW6WS1:3GLB5JMZFYFL4ZGD0D4HXZQP3BIGD5,size_1_c,size_1,size,c,1,False,Fwd,False,0.089,15,False
A2BA9Y6VGW6WS1:3GLB5JMZFYFL4ZGD0D4HXZQP3BIGD5,complex_2_b,complex_2,complex,b,2,True,Rev,False,0.388,16,False
A2BA9Y6VGW6WS1:3GLB5JMZFYFL4ZGD0D4HXZQP3BIGD5,stopper_1_a,stopper_1,stopper,a,1,True,Rev,True,0.457,17,False
A2BA9Y6VGW6WS1:3GLB5JMZFYFL4ZGD0D4HXZQP3BIGD5,porous_5_a,porous_5,porous,a,5,False,None,False,0.148,18,False
A2BA9Y6VGW6WS1:3GLB5JMZFYFL4ZGD0D4HXZQP3BIGD5,complex_3_b,complex_3,complex,b,3,False,Fwd,False,1.058,19,False
A2BA9Y6VGW6WS1:3GLB5JMZFYFL4ZGD0D4HXZQP3BIGD5,porous_6_a,porous_6,porous,a,6,True,Fwd,True,0.174,20,False
A2BA9Y6VGW6WS1:3GLB5JMZFYFL4ZGD0D4HXZQP3BIGD5,stopper_5_a,stopper_5,stopper,a,5,False,Fwd,False,0.076,21,False
A2BA9Y6VGW6WS1:3GLB5JMZFYFL4ZGD0D4HXZQP3BIGD5,stopper_2_a,stopper_2,stopper,a,2,True,Rev,True,1.262,22,False
A2BA9Y6VGW6WS1:3GLB5JMZFYFL4ZGD0D4HXZQP3BIGD5,complex_5_b,complex_5,complex,b,5,False,None,False,0.273,23,False
A2BW6WD7LZ9EGV:3KGTPGBS6Y5H67JSNT9H5V0CFTXU21,size_5_c,size_5,size,c,5,True,Rev,True,0.828,0,False
A2BW6WD7LZ9EGV:3KGTPGBS6Y5H67JSNT9H5V0CFTXU21,porous_1_a,porous_1,porous,a,1,True,Rev,True,0.374,1,False
A2BW6WD7LZ9EGV:3KGTPGBS6Y5H67JSNT9H5V0CFTXU21,porous_3_a,porous_3,porous,a,3,False,Rev,False,0.479,2,False
A2BW6WD7LZ9EGV:3KGTPGBS6Y5H67JSNT9H5V0CFTXU21,porous_6_a,porous_6,porous,a,6,False,None,False,1.095,3,True
A2BW6WD7LZ9EGV:3KGTPGBS6Y5H67JSNT9H5V0CFTXU21,stopper_1_a,stopper_1,stopper,a,1,False,Fwd,False,0.615,4,False
A2BW6WD7LZ9EGV:3KGTPGBS6Y5H67JSNT9H5V0CFTXU21,complex_1_b,complex_1,complex,b,1,False,Rev,False,0.978,5,False
A2BW6WD7LZ9EGV:3KGTPGBS6Y5H67JSNT9H5V0CFTXU21,size_4_c,size_4,size,c,4,False,None,False,0.472,6,False
A2BW6WD7LZ9EGV:3KGTPGBS6Y5H67JSNT9H5V0CFTXU21,complex_5_b,complex_5,complex,b,5,True,None,True,0.496,7,False
A2BW6WD7LZ9EGV:3KGTPGBS6Y5H67JSNT9H5V0CFTXU21,complex_6_b,complex_6,complex,b,6,True,None,True,0.462,8,False
A2BW6WD7LZ9EGV:3KGTPGBS6Y5H67JSNT9H5V0CFTXU21,stopper_6_a,stopper_6,stopper,a,6,False,Fwd,False,0.382,9,False
A2BW6WD7LZ9EGV:3KGTPGBS6Y5H67JSNT9H5V0CFTXU21,stopper_5_a,stopper_5,stopper,a,5,True,Fwd,True,0.236,10,False
A2BW6WD7LZ9EGV:3KGTPGBS6Y5H67JSNT9H5V0CFTXU21,complex_2_b,complex_2,complex,b,2,False,Fwd,False,0.43,11,False
A2BW6WD7LZ9EGV:3KGTPGBS6Y5H67JSNT9H5V0CFTXU21,porous_2_a,porous_2,porous,a,2,True,Rev,True,0.316,12,True
A2BW6WD7LZ9EGV:3KGTPGBS6Y5H67JSNT9H5V0CFTXU21,stopper_4_a,stopper_4,stopper,a,4,True,None,True,0.861,13,False
A2BW6WD7LZ9EGV:3KGTPGBS6Y5H67JSNT9H5V0CFTXU21,size_6_c,size_6,size,c,6,False,Rev,False,0.355,14,False
A2BW6WD7LZ9EGV:3KGTPGBS6Y5H67JSNT9H5V0CFTXU21,size_3_c,size_3,size,c,3,True,Fwd,True,0.174,15,False
A2BW6WD7LZ9EGV:3KGTPGBS6Y5H67JSNT9H5V0CFTXU21,porous_5_a,porous_5,porous,a,5,True,None,True,0.109,16,False
A2BW6WD7LZ9EGV:3KGTPGBS6Y5H67JSNT9H5V0CFTXU21,complex_4_b,complex_4,complex,b,4,True,Rev,True,0.381,17,False
A2BW6WD7LZ9EGV:3KGTPGBS6Y5H67JSNT9H5V0CFTXU21,complex_3_b,complex_3,complex,b,3,True,Fwd,True,0.429,18,False
A2BW6WD7LZ9EGV:3KGTPGBS6Y5H67JSNT9H5V0CFTXU21,size_2_c,size_2,size,c,2,False,None,False,0.23,19,False
A2BW6WD7LZ9EGV:3KGTPGBS6Y5H67JSNT9H5V0CFTXU21,size_1_c,size_1,size,c,1,True,Fwd,True,0.557,20,False
A2BW6WD7LZ9EGV:3KGTPGBS6Y5H67JSNT9H5V0CFTXU21,porous_4_a,porous_4,porous,a,4,False,None,False,0.295,21,False
A2BW6WD7LZ9EGV:3KGTPGBS6Y5H67JSNT9H5V0CFTXU21,stopper_3_a,stopper_3,stopper,a,3,False,Rev,False,0.574,22,False
A2BW6WD7LZ9EGV:3KGTPGBS6Y5H67JSNT9H5V0CFTXU21,stopper_2_a,stopper_2,stopper,a,2,False,Fwd,False,0.383,23,False
A2CQP9DZSDUC5V:3ITXP059PX31XQPW59K9PB45W7YJSX,size_4_c,size_4,size,c,4,False,Fwd,True,0.083,0,False
A2CQP9DZSDUC5V:3ITXP059PX31XQPW59K9PB45W7YJSX,porous_3_a,porous_3,porous,a,3,False,None,False,1.424,1,False
A2CQP9DZSDUC5V:3ITXP059PX31XQPW59K9PB45W7YJSX,complex_3_b,complex_3,complex,b,3,True,Rev,False,0.525,2,False
A2CQP9DZSDUC5V:3ITXP059PX31XQPW59K9PB45W7YJSX,complex_6_b,complex_6,complex,b,6,True,Fwd,True,0.56,3,False
A2CQP9DZSDUC5V:3ITXP059PX31XQPW59K9PB45W7YJSX,stopper_2_a,stopper_2,stopper,a,2,False,Rev,False,0.392,4,False
A2CQP9DZSDUC5V:3ITXP059PX31XQPW59K9PB45W7YJSX,porous_5_a,porous_5,porous,a,5,True,Fwd,False,0.948,5,False
A2CQP9DZSDUC5V:3ITXP059PX31XQPW59K9PB45W7YJSX,stopper_3_a,stopper_3,stopper,a,3,False,None,False,0.834,6,False
A2CQP9DZSDUC5V:3ITXP059PX31XQPW59K9PB45W7YJSX,size_6_c,size_6,size,c,6,False,None,False,0.847,7,False
A2CQP9DZSDUC5V:3ITXP059PX31XQPW59K9PB45W7YJSX,porous_1_a,porous_1,porous,a,1,True,None,True,0.701,8,False
A2CQP9DZSDUC5V:3ITXP059PX31XQPW59K9PB45W7YJSX,size_3_c,size_3,size,c,3,True,Rev,True,1.013,9,False
A2CQP9DZSDUC5V:3ITXP059PX31XQPW59K9PB45W7YJSX,stopper_5_a,stopper_5,stopper,a,5,True,Rev,True,0.385,10,False
A2CQP9DZSDUC5V:3ITXP059PX31XQPW59K9PB45W7YJSX,complex_4_b,complex_4,complex,b,4,True,None,True,0.422,11,False
A2CQP9DZSDUC5V:3ITXP059PX31XQPW59K9PB45W7YJSX,porous_2_a,porous_2,porous,a,2,True,None,True,0.57,12,False
A2CQP9DZSDUC5V:3ITXP059PX31XQPW59K9PB45W7YJSX,size_5_c,size_5,size,c,5,True,None,True,0.414,13,False
A2CQP9DZSDUC5V:3ITXP059PX31XQPW59K9PB45W7YJSX,stopper_6_a,stopper_6,stopper,a,6,False,Rev,False,0.213,14,False
A2CQP9DZSDUC5V:3ITXP059PX31XQPW59K9PB45W7YJSX,stopper_4_a,stopper_4,stopper,a,4,True,Fwd,True,0.899,15,False
A2CQP9DZSDUC5V:3ITXP059PX31XQPW59K9PB45W7YJSX,porous_6_a,porous_6,porous,a,6,False,Fwd,False,0.114,16,False
A2CQP9DZSDUC5V:3ITXP059PX31XQPW59K9PB45W7YJSX,size_2_c,size_2,size,c,2,False,Fwd,False,0.602,17,False
A2CQP9DZSDUC5V:3ITXP059PX31XQPW59K9PB45W7YJSX,stopper_1_a,stopper_1,stopper,a,1,False,Rev,False,0.457,18,False
A2CQP9DZSDUC5V:3ITXP059PX31XQPW59K9PB45W7YJSX,porous_4_a,porous_4,porous,a,4,False,Fwd,False,0.181,19,False
A2CQP9DZSDUC5V:3ITXP059PX31XQPW59K9PB45W7YJSX,size_1_c,size_1,size,c,1,True,Rev,True,0.541,20,False
A2CQP9DZSDUC5V:3ITXP059PX31XQPW59K9PB45W7YJSX,complex_5_b,complex_5,complex,b,5,True,Fwd,True,0.821,21,True
A2CQP9DZSDUC5V:3ITXP059PX31XQPW59K9PB45W7YJSX,complex_2_b,complex_2,complex,b,2,False,Rev,False,0.694,22,False
A2CQP9DZSDUC5V:3ITXP059PX31XQPW59K9PB45W7YJSX,complex_1_b,complex_1,complex,b,1,False,None,False,1.33,23,False
A2LZ9KG42SZ3I0:39K0FND3AIZNY29NR6BAK32GEUCAMK,size_1_c,size_1,size,c,1,True,Rev,False,0.455,0,False
A2LZ9KG42SZ3I0:39K0FND3AIZNY29NR6BAK32GEUCAMK,stopper_4_a,stopper_4,stopper,a,4,True,Fwd,True,0.276,1,False
A2LZ9KG42SZ3I0:39K0FND3AIZNY29NR6BAK32GEUCAMK,size_3_c,size_3,size,c,3,True,Rev,True,0.357,2,False
A2LZ9KG42SZ3I0:39K0FND3AIZNY29NR6BAK32GEUCAMK,porous_6_a,porous_6,porous,a,6,False,Fwd,False,0.57,3,False
A2LZ9KG42SZ3I0:39K0FND3AIZNY29NR6BAK32GEUCAMK,stopper_2_a,stopper_2,stopper,a,2,False,Rev,False,0.532,4,False
A2LZ9KG42SZ3I0:39K0FND3AIZNY29NR6BAK32GEUCAMK,complex_4_b,complex_4,complex,b,4,True,None,True,0.723,5,False
A2LZ9KG42SZ3I0:39K0FND3AIZNY29NR6BAK32GEUCAMK,porous_2_a,porous_2,porous,a,2,True,None,True,0.492,6,False
A2LZ9KG42SZ3I0:39K0FND3AIZNY29NR6BAK32GEUCAMK,size_4_c,size_4,size,c,4,False,Fwd,,-1.0,7,False
A2LZ9KG42SZ3I0:39K0FND3AIZNY29NR6BAK32GEUCAMK,porous_4_a,porous_4,porous,a,4,False,Fwd,False,0.546,8,False
A2LZ9KG42SZ3I0:39K0FND3AIZNY29NR6BAK32GEUCAMK,complex_1_b,complex_1,complex,b,1,False,None,False,1.33,9,False
A2LZ9KG42SZ3I0:39K0FND3AIZNY29NR6BAK32GEUCAMK,size_5_c,size_5,size,c,5,True,None,True,0.395,10,False
A2LZ9KG42SZ3I0:39K0FND3AIZNY29NR6BAK32GEUCAMK,complex_6_b,complex_6,complex,b,6,True,Fwd,True,0.191,11,False
A2LZ9KG42SZ3I0:39K0FND3AIZNY29NR6BAK32GEUCAMK,stopper_3_a,stopper_3,stopper,a,3,False,None,False,0.594,12,False
A2LZ9KG42SZ3I0:39K0FND3AIZNY29NR6BAK32GEUCAMK,complex_5_b,complex_5,complex,b,5,True,Fwd,True,0.323,13,False
A2LZ9KG42SZ3I0:39K0FND3AIZNY29NR6BAK32GEUCAMK,porous_3_a,porous_3,porous,a,3,False,None,False,0.489,14,False
A2LZ9KG42SZ3I0:39K0FND3AIZNY29NR6BAK32GEUCAMK,porous_5_a,porous_5,porous,a,5,True,Fwd,True,0.365,15,False
A2LZ9KG42SZ3I0:39K0FND3AIZNY29NR6BAK32GEUCAMK,stopper_5_a,stopper_5,stopper,a,5,True,Rev,True,1.77,16,False
A2LZ9KG42SZ3I0:39K0FND3AIZNY29NR6BAK32GEUCAMK,porous_1_a,porous_1,porous,a,1,True,None,True,0.011,17,False
A2LZ9KG42SZ3I0:39K0FND3AIZNY29NR6BAK32GEUCAMK,size_2_c,size_2,size,c,2,False,Fwd,False,0.58,18,False
A2LZ9KG42SZ3I0:39K0FND3AIZNY29NR6BAK32GEUCAMK,complex_2_b,complex_2,complex,b,2,False,Rev,False,0.924,19,False
A2LZ9KG42SZ3I0:39K0FND3AIZNY29NR6BAK32GEUCAMK,complex_3_b,complex_3,complex,b,3,True,Rev,True,0.596,20,False
A2LZ9KG42SZ3I0:39K0FND3AIZNY29NR6BAK32GEUCAMK,size_6_c,size_6,size,c,6,False,None,False,0.363,21,False
A2LZ9KG42SZ3I0:39K0FND3AIZNY29NR6BAK32GEUCAMK,stopper_6_a,stopper_6,stopper,a,6,False,Rev,,-1.0,22,False
